"id","label","location","sentiment_score","followers_count"
"x3083579811","delcruz66","Amélie les Bains Palvalda",1,827
"x803052081389117440","voidsblank","America (North)",1,174
"x1206805295072194560","Patrickverret4","amerique du north",5,99
"x52358715","fonsvandevoordt","Amersfoort, The Netherlands",1,239
"x166088730","fbleupicardie","Amiens",3,35642
"x2371184537","Hish_aime","Amiens",1,45
"x38182362","CourrierPicard","Amiens",3,104648
"x309218918","etienneb1","Amiens",0,226
"x407699566","NadimBayeh","Amiens - Chantilly",5,2276
"x1093839375002206208","Hadrien_Tho","Amiens, France",10,966
"x2984346341","LysImane","Amiens, France",3,84
"x719070398420295680","_Heidegger__","Amiens, France",2,1370
"x3304537259","louisjulia220","Amiens, France",-9,1762
"x1206186161582067714","ApendHoc","Amiens, France",1,69
"x1226881885365833729","AmiensKouros","Amiens, France",1,102
"x1667626040","Romain_Lesage","Amiens, France",0,133
"x1975205574","AdrienleFilou","Amiens, Picardie",1,102
"x1137352545251315725","boureglo","Amsterdam",1,14
"x1325580500338171905","DanielM15264897","AMSTERDAM",-1,151
"x1002215467","beg_vil","An Oriant",0,148
"x1242750878609801217","LAUPAS05","Ancelle, France",1,15
"x4827519994","le_teuff","Ancenis, France",-3,256
"x855105883537387520","JeanLillier","Andernos-les-Bains, France",1,844
"x1063813661297266688","laurentalessio1","Andorra",3,50
"x14696624","EROL_MVP","Andorra la Vella, Andorra",2,847
"x375083700","MetDRoussel","Andorre",0,773
"x1207657786974322692","bilaragon","KNA",4,1175
"x449000567","jyfraboulet","Angers",4,358
"x579091759","Rev_de_Presse","Angers",2,9470
"x2501847619","bricecalvignac","Angers",0,271
"x1688985978","AntoineBodelot","Angers et Baie de Somme",0,93
"x377501583","MarrieLeveau","Angers France",0,162
"x3296117679","AmelieCorbani","Angers, France",3,2236
"x1744997317","as_49191","Angers, France",2,1771
"x767353881932271616","AlainSerge14","Angers, France",0,58
"x1310377790936580096","ThafsuthB","Angers, France",-1,46
"x308673519","AlbaRockWater","Angers, Pays de la Loire",-6,393
"x2904675217","Zali_Falcam","angoulême",1,1557
"x1218175048919457794","charente16000","Angoulême",14,23
"x173274162","JacquesLevrel","Angoulême, France",0,219
"x1017757360662700032","ichiro_of","Anima",1,34
"x170777712","GinetteVeilleux","Anjou",-2,106
"x849947600967086080","CamilleElanni1","Ankh-Morpork",-1,126
"x1233815453807599616","VanhueC","Annecy",1,11
"x126564947","Mangaverse","Annecy",1,1046
"x1415169361","RamosTeam1","Annecy",1,3860
"x1337434170658869248","24XK74","Annecy, Absurdistan oriental",-1,615
"x1035108070135869445","DcxYeti","Annecy, France",4,13
"x2596910400","LDLC_KabaL","Annecy, France",4,2336
"x158726563","alex73630","Annecy, France",3,279
"x2294496955","IsFraka","Annecy, France",3,314
"x1854755713","MJMedia_Mktg","Annecy, France",1,758
"x4017315677","HopAnnecyStJu","Annecy, Rhône-Alpes",1,2067
"x731520902190514176","sukrudemir19","Ans, Belgique",2,74
"x1329835359207821313","phil_lecocq","Ans, Belgique",-4,34
"x448036909","Larigaudrie68","Antananarivo",1,42
"x801154252899028992","MichelNicolasA1","Antarctique",-1,384
"x966926558739931136","iceman1340","Antarctique",2,64
"x2788811242","WaterTrue","Antarctique",-5,26
"x1173588610047717376","JeanneMolene","Antarctique",0,554
"x88677414","sagemacac","Antartica",0,369
"x439227895","agranatino","antibes",2,25
"x552685030","MALHERBEL","Antibes",1,2779
"x1164479059247718406","BILLYHe95718937","ANTIBES , le cap",-2,220
"x901535478","lautard65","antillesGuadeloupe sxm",6,2699
"x1173017545","thomas_lucien","Antony",2,1031
"x576343126","Souchaud92","Antony",-3,101
"x1274995640301387776","BroyardElise","Antwerpen",3,1
"x802806270893916160","tsteiner_chen","Anywhere",1,561
"x241023579","mellecox96","anywhere anytime",-1,301
"x2194243029","idrissaberkane","anywhere betw. N 55° and S 55°",2,66620
"x2258920441","N4suk4","Anywhere, anytime, anyweather",2,28
"x2553218456","Israel_NewsFR","App iPhone / iPad / Android",1,1547
"x872419345","gh4stprotocal","APPLE AND SPOTIFY",-3,994
"x1252536645481648128","datsofelija","Apple Park, Cupertino, CA",1,56
"x1323351267188629505","GOrwell20","Aquilonie",0,13
"x1346249378260987904","Jocelyneweinne4",,0,19
"x417856219","virginbarre","Aquitaine",0,292
"x2653329697","duvivierchrist3","AQUITAINE",3,67
"x835432289467314177","FranckTiffon","Aquitaine, France",8,328
"x47471153","Myosotisbasque","Aquitaine, France",4,1097
"x1254834682413400064","marietheresero5","Aquitaine, France",1,83
"x1189268268789440514","SophieZamaron","Aquitaine, France",1,806
"x2797853284","MutNaquitaine","Aquitaine, France",0,1425
"x577107357","Bassinrebel","Arcachon-Pyla33",-1,13294
"x2879789865","patfges","Arcachon, France",3,0
"x1088731747599163392","bastetgeraud","Ardèche",-29,808
"x1340226028703256576","Walkinglife007","Ardèche",2,1931
"x2970436671","BobinDavid","Ardèche",0,3389
"x1660480736","Eve07999","Ardèche méridionale",2,1296
"x1169991961597632512","stp2607","Ardèche, Rhône-Alpes",2,36
"x917004310508077057","ThierryLam07","Ardèche, Rhône-Alpes",2,70
"x1172163439","amalicet","Ardennes, France",4,2031
"x902164102423994369","Helene66700","Argelès-sur-Mer, France",1,67
"x331676157","FranckDebeaud","Argenteuil / France / Europe",2,1207
"x224537286","Fmassat09","ariege",3,2939
"x589313225","chaminadejp","Ariège",6,283
"x551952292","DoussietClaude","Ariège, Midi-Pyrénées",10,3740
"x2987070885","freesian946","Ariège, Occitanie, France",2,1847
"x1251857454977212416","LucChteau1","Arles, France",2,130
"x842863414158512130","Patdumoulin","Arles, France",-1,3
"x2461219711","FredoNOPRISONER","Armorique",4,1117
"x900790317913448448","Wikipediavenir","Arnac la Poste, Haute-Vienne",1,9
"x1236406348121858048","Covid_Good_News","Around the world",0,52
"x139058829","loichall","Arras",3,93
"x114418832","voixdunordarras","Arras",2,8398
"x547123418","UnArbitre","Arras, France",3,87
"x2329076047","Arthur_bln","Arras, France",2,582
"x1221060968454770690","urgences18","Arras, France",1,7
"x2337398238","aedspartentrep","Arras, France",0,22
"x1332199789","manolo8376","Artignosc-sur-Verdon, France",11,84
"x39988676","AmahoroI","Arusha,Paris",1,19241
"x559005043","harptrucker","Arvernie",0,1009
"x968521437710569472","FreskoaEH","Ascain, France",3,22
"x2679700688","aar0631","Asgardia",3,44
"x1243917942041042944","raoult_dj","Ashburn",3,3
"x932452430926643201","meteocambodge","Asie du sud-est, Cambodge",1,826
"x704258961340366849","AsiaNews_FR","Asie du Sud Est",8,11791
"x1042051904552034308","lanzwilliam6","Asnières-sur-Seine, France",2,83
"x81943102","Arn_Bertrand","Asnières-sur-Seine, France",1,1041
"x3043258996","dom_mayrand","Asnières-sur-Seine, France",-2,4
"x15191814","educations","Astroblème de Charlevoix",1,31492
"x4874543705","MjWarrant","Ath, Belgique",1,64
"x1316358107031887874","aposta_z","Atheistan",2,116
"x2331747024","Pr_Logos","Athènes",2,44697
"x3264486358","IoannaDementi","Athens,Strasbourg,Brussels",1,10086
"x15668218","OG_Mermaid971","Atlanta, GA",1,472
"x152374093","Panoramapapers","Atlanta, GA",0,543
"x1326929338915303436","Anthony37710936","Atlantis",-2,30
"x1282317198183280640","asma_atr","ATR land",0,763
"x139893322","enzoreport","atuona",1,1268
"x927836572619296768","JPThermoz","Au bord de la mare - An 01",3,456
"x67251805","maamyisa","Au bord de la mer",0,921
"x1295455119136497664","ThekEtMat82","Au bout du rouleau, en Essonne",2,149
"x121062810","Phanto17","Au bureau de renseignement",3,990
"x389626752","Tecoub","Au cabinet noir de l'Elysée",1,3495
"x1333516829197733889","supponere","Au fond à droite",2,8
"x339033494","NexusGauche","Au fond à droite",4,3092
"x1336727132047814657","GrandSachoir","Au fond à gauche",31,174
"x1237851652029157382","dweneth","Au fond à gauche.",4,149
"x368663368","locolupus","Au fond de la tanière",-3,98
"x49728863","Do_56","au Nord",0,4141
"x4408002501","phieblocforever","au nord de paris",2,24
"x242806368","DocBulle","Au nord ouest du Sud",-1,3884
"x492987803","tktmartin","Au paradis",-1,188
"x1305557436288446464","Didouchkaia_","Au pays des canards...",5,232
"x4718685975","DocGalavaBalit","au pays des Hobbits",-1,2914
"x1246510026686111745","liviu_balea","Au pied de Pyrénées",0,3
"x1285190860615942144","AnonymeCombatt1","Au profond du coeur",5,747
"x1094299573613461504","AllLSalsaa","Au Québec",0,69
"x104372498","montreal110","Au Québec",1,3063
"x1073424905063096320","SimonCh16244439","Au Québec",0,93
"x464025942","catoneo","Au rempart, nettoie sa meurtrière chaque matin...",1,475
"x98511415","LatinReporters","Au soleil",0,1532
"x2726310867","DeodatoPianobar","Au sud de la N7",6,64
"x861083004","tonton_phil","au sud, près de la mer",0,8968
"x2362654915","JoelleMelinRN","Aubagne",-3,6135
"x595479361","LP_Aubagne","Aubagne / La Ciotat",1,769
"x2512511953","Prefet_10","Aube",1,1890
"x2164062512","Esprit10Libre","Aube-Yonne",-1,390
"x81087881","lesteclair","Aube (10)",9,11906
"x783598455189016577","Dr_Hattinguais","Aubervilliers, France",6,241
"x1135085522236399616","FrexitL","Aubusson (Creuse)",11,287
"x807631815490080768","Boudaud2022","Auch, France",3,111
"x816208477542633472","pmartin_32","Auch, France",1,4427
"x494211557","obstudionet","Auckland [NZ]-Tours (37) / Royan (17) [FR]",4,36
"x837952530583805952","vindesophie","Aude, Languedoc-Roussillon",-1,897
"x1685755609","aulnaylibre2","Aulnay-sous-Bois",7,1331
"x158833249","aulnaylibre","Aulnay-sous-Bois",8,9873
"x36537557","monaulnay","Aulnay-sous-Bois",1,1737
"x1212841384098463744","Franceatpresso2","Aulnay-sous-Bois (93)",2,352
"x802335968","AulnaySousBois","Aulnay-sous-Bois, France",6,2947
"x1074960080871833600","mousseuxmami","Aulnay-sous-Bois, France",2,46
"x204029690","severinemaroun","Aulnay-sous-Bois, France",2,1178
"x841402301411651588","sammy88249403","auprès de mon arbre",8,1723
"x1311958387555479553","DornierVirginie","Auray, France <U+0001F1EB><U+0001F1F7>",1,41
"x1310893211297222656","MigoJose","Aurillac",0,618
"x115634940","___AMBIANCE____","AURILLAC",0,24
"x550873426","MurielDIRUOCCO","AURIOL",1,3387
"x208959078","janynhibiscus","Australie",2,532
"x307414705","smteacsmo","Autoritäres Absurdistan",1,65
"x1269266906659393541","didierbordet23","Auvergne",2,6316
"x808270440791740416","irepsara","Auvergne-Rhône-Alpes",4,752
"x71797421","ZezelFR","Auvergne, France",3,39
"x3079713538","Amandine9782","Auvergne, France",3,1816
"x1207618644705992704","TomCailleretz","Auvergne, France",3,2455
"x1388145745","sedd_oss","Auvergne, France",2,44
"x2863269233","DDDamiennn","Auvergne, France",3,3203
"x580990349","toujoursAsm","Auvergne, France",1,57
"x2781495201","velocirupteur","Auvergne, France",1,122
"x3131486631","reminiscence631","Auvergne, France",1,2612
"x8307352","nododot","Auvergne, France",0,407
"x899277408674746368","MichaBosquet","Auvergne, France",-5,1874
"x817879046126190594","Objectif_Eco","Avec Warren",1,891
"x1252080839216607232","lescrozailles","Aveyron et Kérala",2,37
"x111676962","Fregono","Avignon",12,5081
"x1173463154023682048","Fougre12","Avignon",2,61
"x281558126","vincent_jacob","Avignon",-6,147
"x1029738443381923840","electractu","Avignon, France",5,158
"x1203348894576529408","LCltyd","Avignon, France",1,72
"x3779745617","EtienneDesdoui1","Avignon, France",0,733
"x472102568","BernieG84","Avignon, France",-5,277
"x488564551","Echoraljpangio","Avignon, France / Montpellier France",7,1655
"x1972244736","liviscobal","Avon, France",-2,33
"x125095427","sommelier50","Avranches, Normandie, France",0,2135
"x96662732","MrGoy","Ayer's Cliff, Qc, Canada",0,281
"x2168397781","Lotchie_Sama","Azeroth",4,82
"x327427368","jlavieville","B'A !!",0,435
"x3030968846","F1mclaren2","B<U+2764><U+FE0F>, Kars,Aksaray",3,1830
"x79732520","zafiny_lonjo","BabakotoLand",1,12
"x90954373","Congomann","Babylon",0,1169
"x276164235","ludo_m54","Baccarat, France",1,72
"x5774262","krazykitty","Back in Paris",0,912
"x459457347","cyril_justino","Bade-Wurtemberg, Allemagne",5,59
"x790108135","Blatgealain","Baden, France",1,17
"x1272694915642920960","antsou320","Bagdad",1,103
"x1037869353142771712","Iznogou08623999","Bagdad, Tasmania",1,171
"x1223964339591315456","gg29029","Bagnères-de-Bigorre, France",1,213
"x780801801830342657","souriceau_bc","Baie-Comeau, Côte-Nord",3,144
"x18721640","T_Nenninger","Bali, Indonesia",8,15597
"x3639033679","BaliStreetArt","Bali, Indonesia",-1,213
"x1177060776265170944","YvesGrand2","Bali, Indonésie",0,184
"x2730834815","AleXanDeRKelkmk","Bali, Indonésie",1,26
"x301333790","StanMourdon","Ballingslöv <U+0001F1F8><U+0001F1EA>, base arrière",1,1950
"x38300047","djulik","Baltimore, MD, USA",2,1140
"x94806699","nboraghan","Bamako",0,16066
"x3319210530","StephBesancon","Bamako (Mali)",-1,1990
"x1311002509","sahelien_com","Bamako, Mali",1,13079
"x1323072670150414338","CetiCov19","Bamlag, Sibérie",-1,80
"x361187584","johnjohn4H","Bangkok, Thaïlande",2,45
"x772707180","p50_yvon_57","Banlieue de Montréal",3,295
"x1063529076080734208","VeroEmilie","Banlieue LYON",2,698
"x4224145708","JoceChoukette","Banlieue Parisienne",2,4807
"x1117398779001483266","CampigliaStpha1","Banlieue Parisienne",-1,16
"x1525639536","SabinpSabin","Banlieue sud de Mtl",7,267
"x90130315","JeRAEVE","Baol <U+0001F1F8><U+0001F1F3> <U+2708><U+FE0E> <U+0001F1EB><U+0001F1F7> Nantes",4,4379
"x99234295","CyriLweB","Bar-le-Duc, France",2,67
"x369628528","bobby38_bcn","Barcelona",2,154
"x1223970857133002752","DBestrong","Barcelona / Catalonia",-1,650
"x275255591","AnneIbiza13","Barcelona,Catalunya",-3,3506
"x1613113950","aidesoignante44","barcelone",0,536
"x713617766465605632","NazratatReig06","BARCELONE / NICE",-3,756
"x139581944","MissPointless","Barcelone, Catalogne",3,1545
"x1280231639017283585","Lorenzo22886","Barcelone, Espagne",-1,37
"x32408644","AlexTagger","Barcelone, Espagne",0,542
"x1093113384","JEANNOTKZ","Bas-Rhin",1,2044
"x1004315721004961792","diffuseurd1fo","Bas-Rhin, Alsace",1,96
"x1328450363121348609","Liliprune_67","Bas-Rhin, Alsace",0,35
"x359327457","anlega67","Bas-Rhin, Alsace",-3,137
"x4716091589","pat_mt07","Bas-Rhin, Alsace, France",-1,637
"x1078748281050746885","Jipiamina","Bassin d'Arcachon",3,8
"x1231968459510161408","Bm62Doc","Bassin Minier, Hauts-de-France",2,23
"x2406917030","gillesMNF","Bastia",1,3346
"x755886040049647616","SoeurFoune","Bastia, Corse",1,23425
"x35503376","JulienPernici","Bastia, Corsica",3,5896
"x59085422","JPBastia","Bastia, Corsica, FR",1,868
"x3093430683","Andrea_cest_moi","Bastia, France",-1,139
"x2283877807","alanucciu","Bastia, France",-2,237
"x925651822588694528","Delrane","Batcave/Limoges/Dagobah",1,1249
"x1260884989396373505","Clemush103","batch of LB",-1,63
"x40962377","Lucianalowie","Bayern Germany",3,463
"x927261145","pates_karbo","Bayou",1,57
"x2888110384","Youssmed","Be",1,81
"x17721777","jaymelbe","BE",0,489
"x21751189","wenbecn","BE-HK",1,340
"x1195820979529945088","EcologieRive","Bearnes",5,165
"x1327905234690203650","AnaisLefaucheux",,-8,7343
"x1294307230452457480","_____CG____","Beaune, France",0,246
"x705158236551454720","terry_stisi","Beausoleil",1,366
"x262500745","kittylt","beauvais",-25,1545
"x2904084784","Prefet60","Beauvais",-3,9619
"x556363721","LeParisien_60","Beauvais, France",-3,9647
"x28994859","jpsuchet","Beijing",2,318
"x2696064546","XHChineNouvelle","Beijing",2,17394
"x19726084","StephaneLagarde","Beijing  https://soundcloud.com/stephane-lagarde",4,8392
"x1123278644","HocineRemini","Bejaia (Algeria)",7,536
"x841007932447809537","Celia_arbo","Belfort, France",2,59
"x572985582","Matlou2012","Belgian in Paris",2,198
"x349913072","MichelMartinet","Bélgica EUROPA",-1,2
"x4233175647","JulieSteendam","België",4,396
"x887001952936177664","romromtin","België",2,310
"x1058378661919948800","HealthBuzzBE","België",4,1407
"x296361313","vliesante","belgique",2,2145
"x1854536802","thononsimone","belgique",0,5
"x1040826847","TheMonsterBE","belgique",0,125
"x511678934","CedricBoitte","Belgique",11,470
"x129227323","christsport","Belgique",6,161
"x57332764","7sur7","Belgique",28,32830
"x1594016683","tronle68","Belgique",4,75
"x1545464058","SanitaryFib","Belgique",7,160
"x1100473614","allmai23","Belgique",4,259
"x952492460059578368","NatSchirvel","Belgique",10,1008
"x1441451126","AndreMarcq","Belgique",3,20
"x572876350","chimilyne","Belgique",2,86
"x29504963","jmwaroquier","Belgique",3,331
"x943016387508916224","DocWissam","Belgique",8,698
"x222429748","Eric_vds","Belgique",4,3634
"x32444283","ASolim","Belgique",3,18043
"x1067793436034719744","LouisMa09695417","Belgique",2,10
"x220303981","latobond","Belgique",10,27
"x231153800","didhoub","Belgique",2,47
"x3126867615","DevauxPdvx","Belgique",2,68
"x1327575576228532225","AchrafMesOff","Belgique",2,72
"x899730048198086656","vanheckealain","Belgique",2,94
"x627676459","Bernie1495","Belgique",2,166
"x4858576061","jihel1130","Belgique",3,330
"x913481847027437568","Sawilliamm","Belgique",2,342
"x276972392","FATCAed","Belgique",2,413
"x1317140509056552961","Alex49715131","Belgique",3,513
"x436733030","8enoit","Belgique",5,693
"x234935320","twist1961","Belgique",-3,1211
"x1004237786","drbejj","Belgique",2,1286
"x1359961808124149762","LindaVassart","Belgique",1,1
"x2995773964","CTeKeR123","Belgique",1,4
"x126736527","ArthEMat","Belgique",2,5
"x1308338049668075521","PresidentBelge","Belgique",1,24
"x774114373","ThomasNizette","Belgique",1,27
"x472103364","Yapock_OW","Belgique",1,69
"x119834272","NathalieBodson","Belgique",1,98
"x526909083","LibertLouisette","Belgique",1,170
"x1264874426081980416","NadineCarrier12","Belgique",1,635
"x2799453305","belgestousegaux","Belgique",1,1807
"x712601915268468737","A_Attentat_BE","Belgique",1,2726
"x95642188","thomasnagant","Belgique",1,2788
"x235595140","ZorroXTN","Belgique",1,5444
"x508898315","ArabellaBrayer","Belgique",0,89
"x834044521625313280","SemailleAndCo","Belgique <U+0001F1E7><U+0001F1EA> <U+0001F1EA><U+0001F1FA>",6,113
"x264957185","leikarii","Belgique",0,116
"x119846307","Olivier_Mullens","Belgique",0,150
"x550447161","Pumbench","Belgique",-1,406
"x989471988","simonjean51","Belgique",0,438
"x1046504294554488832","LilBelge","Belgique",0,701
"x969828182","Ln_ONLR_nL","Belgique",0,1417
"x143936532","LudovicVoet","Belgique",0,1428
"x4869162459","AbourayanBE","Belgique",0,1667
"x1009109440723869696","Outlawsnake1989","Belgique",-1,8
"x1188944978166386688","caru_fred","Belgique",-8,23
"x395307856","ABCsante","Belgique",-3,49
"x1299733389164064770","GNFB_be","Belgique",-1,58
"x1240356347654418433","DascotteP","Belgique",-1,61
"x70084571","imcroger","Belgique",-1,717
"x2981458569","flosted","Belgique",-3,72
"x1427519827","PhMarbaix","Belgique",-3,140
"x3794514797","belgian_tycoon","Belgique",-15,304
"x128808857","michel_leurquin","Belgique",-6,347
"x135839464","be_sarcastic","Belgique",-6,573
"x244878363","delple","Belgique- Wallonie",2,59
"x708814454","JeanSegersPhoto","Belgique 7500 Tournai,",3,438
"x424926442","OlivierFlorenc1","Belgique Europe",3,100
"x15718804","fagbemiaffiss","Belgique La Louvière.",3,300
"x1348332733790101509","AgnelloLuigi","Belgique, Italie.",0,2
"x20931989","tha0507","belgium",0,139
"x1109222435088420865","Balthazart6","belgium",-1,61
"x1313588904973479938","sikomedia","Belgium",6,132
"x17810867","li0nel","Belgium",5,411
"x1035812932851064832","Natacha_Jenicot","Belgium",3,211
"x43300951","sudpresseonline","Belgium",30,76261
"x11143792","VPardo","Belgium",2,63
